,Area (SQFT),Unit Price ($ PSF),Floor,Remaining Tenure,Is Freehold,walk_distance,Condo_Apartment,Landed,East Region,North East Region,North Region,West Region,Resale,Sub Sale
74,1280.92,1702,24,88,0,978.0,1,0,0,0,0,0,1,0
75,699.66,2464,10,0,1,2091.0,1,0,0,0,0,0,0,0
76,839.59,2188,4,97,0,370.0,1,0,0,0,0,0,0,0
77,527.44,1733,4,96,0,399.0,1,0,0,0,0,0,0,0
78,667.37,1418,19,94,0,303.0,1,0,0,1,0,0,0,0
79,559.73,1429,8,90,0,329.0,1,0,1,0,0,0,1,0
80,904.18,1239,11,87,0,852.0,1,0,1,0,0,0,1,0
81,1291.68,1564,8,97,0,1352.0,1,0,0,0,0,1,0,0
82,1130.22,743,6,78,0,1137.0,1,0,1,0,0,0,1,0
83,516.67,1932,17,96,0,297.0,1,0,0,0,0,0,0,0
84,947.23,2569,21,0,1,2091.0,1,0,0,0,0,0,0,0
85,527.44,1210,12,91,0,1730.0,1,0,1,0,0,0,1,0
86,7060.11,673,0,0,1,1319.0,0,1,0,1,0,0,1,0
87,1905.23,814,5,88,0,740.0,1,0,0,0,1,0,1,0
88,1097.93,1275,9,90,0,298.0,1,0,0,0,0,0,1,0
89,645.84,1810,23,96,0,541.0,1,0,0,0,0,0,0,0
90,4190.43,2100,0,0,1,596.0,0,1,1,0,0,0,0,0
91,1044.11,1444,7,90,0,407.0,1,0,0,0,0,0,1,0
92,1420.85,1228,2,88,0,2021.0,1,0,0,1,0,0,1,0
93,807.3,1462,8,87,0,1431.0,1,0,0,0,0,0,1,0
94,2830.93,1371,4,0,1,1339.0,1,0,0,0,0,0,1,0
95,1140.98,1096,2,0,1,904.0,1,0,0,0,0,0,1,0
96,1227.1,1447,2,77,0,1362.0,1,0,0,0,0,0,1,0
97,409.03,1491,3,0,1,1827.0,1,0,1,0,0,0,1,0
98,796.54,3013,2,0,1,308.0,1,0,0,0,0,0,0,0
99,4084.94,977,0,0,1,1635.0,0,1,1,0,0,0,1,0
100,1582.31,2405,16,89,0,182.0,1,0,0,0,0,0,1,0
101,1431.61,1048,4,78,0,227.0,1,0,1,0,0,0,1,0
102,968.76,1099,10,96,0,683.0,0,0,0,1,0,0,0,0
103,581.26,1290,8,89,0,427.0,1,0,0,1,0,0,1,0
104,1054.87,882,12,89,0,421.0,0,0,0,0,0,1,1,0
105,1205.57,1244,2,0,1,316.0,1,0,0,0,0,0,1,0
106,678.13,2746,3,0,1,1269.0,1,0,0,0,0,0,0,0
107,850.36,1435,2,0,1,2278.0,1,0,1,0,0,0,1,0
108,1054.87,1019,14,88,0,1207.0,1,0,1,0,0,0,1,0
109,785.77,1000,10,89,0,1814.0,1,0,1,0,0,0,1,0
110,699.66,1015,4,89,0,1091.0,1,0,0,0,1,0,1,0
111,990.29,1206,1,95,0,1917.0,1,0,1,0,0,0,0,0
112,1399.32,793,1,89,0,1227.0,0,0,1,0,0,0,1,0
113,1776.06,3580,11,0,1,1055.0,1,0,0,0,0,0,1,0
114,1022.58,2375,22,89,0,182.0,1,0,0,0,0,0,1,0
115,1323.97,1382,15,0,1,798.0,1,0,0,0,0,0,1,0
116,527.44,1593,2,96,0,486.0,1,0,0,0,0,0,0,0
117,495.14,1141,8,90,0,2458.0,1,0,1,0,0,0,1,0
118,656.6,838,0,0,1,949.0,1,0,0,0,0,0,1,0
119,775.01,1030,4,89,0,1778.0,1,0,1,0,0,0,1,0
120,2151.72,674,0,72,0,2392.0,0,1,0,0,0,1,1,0
121,667.37,1206,10,92,0,185.0,1,0,0,1,0,0,0,1
122,1291.68,743,2,73,0,2947.0,1,0,0,1,0,0,1,0
123,678.13,1723,5,95,0,907.0,1,0,0,0,0,0,0,0
124,1216.33,2734,7,96,0,1647.0,1,0,0,0,0,0,0,0
125,828.83,2097,40,94,0,619.0,1,0,0,0,0,0,0,0
126,1173.28,1688,4,0,1,775.0,1,0,0,0,0,0,1,0
127,688.9,1934,26,95,0,1299.0,1,0,0,0,0,0,0,0
128,1001.05,2866,3,0,1,293.0,1,0,0,0,0,0,0,0
129,1194.8,1028,1,88,0,910.0,1,0,1,0,0,0,1,0
130,3276.56,909,0,0,1,2441.0,0,1,0,1,0,0,1,0
131,1377.79,1470,15,0,1,754.0,1,0,0,0,0,0,1,0
132,559.73,2816,5,96,0,1638.0,1,0,0,0,0,0,0,0
133,1668.42,2109,56,96,0,1653.0,1,0,0,0,0,0,0,0
134,828.83,1146,15,88,0,478.0,0,0,0,1,0,0,1,0
135,2163.56,1479,0,94,0,2496.0,0,1,0,1,0,0,0,0
136,828.83,710,3,74,0,1149.0,1,0,0,0,1,0,1,0
137,1614.6,855,0,71,0,1614.0,0,1,1,0,0,0,1,0
138,1076.4,975,4,90,0,2171.0,1,0,0,0,1,0,1,0
139,4004.21,417,0,88,0,2248.0,0,1,0,0,0,1,1,0
140,4039.73,861,0,0,1,908.0,0,1,1,0,0,0,1,0
141,1205.57,2635,32,89,0,182.0,1,0,0,0,0,0,1,0
142,914.94,1140,6,87,0,960.0,1,0,1,0,0,0,1,0
143,764.24,1734,18,96,0,674.0,1,0,0,0,0,0,0,0
144,1087.16,1315,9,96,0,1401.0,1,0,1,0,0,0,0,0
145,731.95,1592,10,96,0,2076.0,1,0,0,1,0,0,0,0
146,904.18,1131,16,96,0,672.0,0,0,0,1,0,0,0,0
147,1722.24,2730,21,0,1,1503.0,1,0,0,0,0,0,0,0
148,484.38,1493,5,96,0,1300.0,1,0,0,1,0,0,0,0
149,742.72,1556,18,96,0,399.0,1,0,0,0,0,0,0,0
150,1313.21,3800,25,0,1,636.0,1,0,0,0,0,0,0,0
151,1022.58,1427,15,94,0,2947.0,1,0,0,0,0,1,0,0
152,527.44,1687,12,96,0,486.0,1,0,0,0,0,0,0,0
153,1044.11,1644,7,97,0,1448.0,1,0,0,0,0,1,0,0
154,742.72,1686,17,96,0,1644.0,1,0,0,0,0,0,0,0
155,1646.89,1652,8,96,0,595.0,1,0,0,0,0,0,0,0
156,775.01,3026,5,0,1,308.0,1,0,0,0,0,0,0,0
157,1765.3,1250,6,95,0,1935.0,1,0,1,0,0,0,0,0
158,688.9,1849,4,95,0,457.0,1,0,0,0,0,0,0,0
159,893.41,1912,13,0,1,779.0,1,0,0,0,0,0,0,0
160,516.67,1448,13,96,0,1492.0,1,0,0,1,0,0,0,0
161,796.54,1211,3,94,0,2432.0,1,0,0,0,1,0,0,0
162,613.55,1415,12,96,0,2788.0,1,0,0,0,0,1,0,0
163,785.77,2036,3,106,0,2514.0,1,0,0,0,0,0,0,0
164,1011.82,1683,3,96,0,541.0,1,0,0,0,0,0,0,0
165,968.76,1096,9,96,0,683.0,0,0,0,1,0,0,0,0
166,527.44,1769,16,96,0,576.0,1,0,0,0,0,0,0,0
167,1097.93,1596,14,96,0,1574.0,1,0,0,0,0,0,0,0
168,1044.11,2007,39,94,0,619.0,1,0,0,0,0,0,0,0
169,527.44,1811,20,96,0,493.0,1,0,0,0,0,0,0,0
170,796.54,2520,2,96,0,784.0,1,0,0,0,0,0,0,0
171,495.14,3019,1,0,1,308.0,1,0,0,0,0,0,0,0
172,688.9,3050,5,0,1,308.0,1,0,0,0,0,0,0,0
173,753.48,1553,13,96,0,2076.0,1,0,0,1,0,0,0,0
174,710.42,1568,2,95,0,917.0,1,0,0,0,0,0,0,0
175,721.19,1514,11,96,0,987.0,1,0,0,1,0,0,0,0
176,861.12,1290,12,96,0,1669.0,1,0,1,0,0,0,0,0
177,731.95,2836,13,96,0,519.0,1,0,0,0,0,0,0,0
178,925.7,1502,1,0,1,1553.0,1,0,0,0,0,0,0,0
179,785.77,2116,38,94,0,619.0,1,0,0,0,0,0,0,0
180,742.72,1717,17,96,0,297.0,1,0,0,0,0,0,0,0
181,1259.39,1675,9,96,0,541.0,1,0,0,0,0,0,0,0
182,958.0,2733,9,0,1,823.0,1,0,0,0,0,0,0,0
183,1356.26,756,7,74,0,723.0,0,0,1,0,0,0,1,0
184,990.29,1202,26,76,0,698.0,1,0,0,0,0,0,1,0
185,462.85,1361,6,90,0,415.0,1,0,0,1,0,0,1,0
186,1356.26,2743,6,0,1,1389.0,1,0,0,0,0,0,0,0
187,818.06,2806,9,0,1,893.0,1,0,0,0,0,0,0,0
188,656.6,685,0,0,1,949.0,1,0,0,0,0,0,1,0
189,1227.1,1139,8,92,0,224.0,1,0,0,1,0,0,0,1
190,635.08,2017,16,95,0,462.0,1,0,0,0,0,0,0,0
191,1054.87,1736,20,96,0,541.0,1,0,0,0,0,0,0,0
192,1280.92,601,9,75,0,731.0,0,0,0,0,1,0,1,0
193,1259.39,770,4,78,0,1058.0,1,0,1,0,0,0,1,0
194,893.41,1573,5,96,0,783.0,1,0,0,0,0,0,0,0
195,376.74,1248,2,0,1,722.0,1,0,0,0,0,0,1,0
196,516.67,1357,8,96,0,1557.0,1,0,0,1,0,0,0,0
197,818.06,2816,10,0,1,893.0,1,0,0,0,0,0,0,0
198,871.88,1376,22,83,0,352.0,1,0,0,0,0,0,1,0
199,775.01,1068,3,90,0,1507.0,1,0,1,0,0,0,1,0
200,1517.72,1766,11,0,1,2103.0,1,0,0,0,0,0,1,0
201,538.2,2878,8,0,1,823.0,1,0,0,0,0,0,0,0
202,764.24,1752,16,96,0,486.0,1,0,0,0,0,0,0,0
203,1334.74,1021,24,79,0,372.0,1,0,0,0,0,1,1,0
204,1227.1,978,17,80,0,850.0,1,0,0,1,0,0,1,0
205,3035.45,609,0,73,0,941.0,0,1,1,0,0,0,1,0
206,1711.48,1624,23,97,0,1193.0,1,0,0,0,0,1,0,0
207,818.06,2806,8,0,1,893.0,1,0,0,0,0,0,0,0
208,538.2,2808,6,0,1,966.0,1,0,0,0,0,0,0,0
209,1603.84,2378,12,0,1,966.0,1,0,0,0,0,0,0,0
210,1356.26,2530,2,0,1,966.0,1,0,0,0,0,0,0,0
211,613.55,2782,5,0,1,823.0,1,0,0,0,0,0,0,0
212,1280.92,867,7,79,0,753.0,1,0,0,0,0,1,1,0
213,1334.74,1611,5,0,1,445.0,1,0,0,0,0,0,1,0
214,613.55,2795,6,0,1,823.0,1,0,0,0,0,0,0,0
215,1140.98,868,4,90,0,673.0,1,0,0,1,0,0,1,0
216,1044.11,2745,5,0,1,920.0,1,0,0,0,0,0,0,0
217,3336.84,713,0,0,1,2954.0,0,1,0,0,1,0,0,0
218,807.3,991,12,89,0,1499.0,0,0,1,0,0,0,1,0
219,710.42,2750,9,0,1,823.0,1,0,0,0,0,0,0,0
220,678.13,2894,4,96,0,475.0,1,0,0,0,0,0,0,0
221,2814.79,1165,0,0,1,2337.0,0,1,0,1,0,0,1,0
222,925.7,1404,19,70,0,332.0,1,0,0,0,0,0,1,0
223,1399.32,1930,2,85,0,750.0,1,0,0,0,0,0,1,0
224,818.06,2826,11,0,1,893.0,1,0,0,0,0,0,0,0
225,3778.16,572,0,74,0,1537.0,0,1,0,0,0,0,1,0
226,1151.75,1014,5,88,0,1192.0,1,0,1,0,0,0,1,0
227,1420.85,1603,3,96,0,541.0,1,0,0,0,0,0,0,0
228,1313.21,1173,9,86,0,577.0,1,0,1,0,0,0,1,0
229,1582.31,1738,4,0,1,645.0,1,0,0,0,0,0,1,0
230,462.85,1253,5,0,1,730.0,1,0,0,0,0,0,1,0
231,1044.11,2546,2,0,1,966.0,1,0,0,0,0,0,0,0
232,527.44,1545,5,0,1,767.0,1,0,0,0,0,0,1,0
233,1410.08,667,13,75,0,490.0,0,0,0,0,0,1,1,0
234,710.42,2655,3,0,1,893.0,1,0,0,0,0,0,0,0
235,1291.68,1564,7,97,0,1352.0,1,0,0,0,0,1,0,0
236,1377.79,856,1,74,0,1674.0,1,0,0,0,0,1,1,0
237,1130.22,1044,15,88,0,256.0,1,0,0,1,0,0,1,0
238,462.85,1102,2,90,0,2066.0,1,0,1,0,0,0,1,0
239,796.54,1343,3,0,1,564.0,1,0,0,0,0,0,1,0
240,818.06,960,7,0,1,908.0,1,0,0,0,0,0,1,0
241,958.0,1628,12,96,0,297.0,1,0,0,0,0,0,0,0
242,1280.92,1054,9,0,1,936.0,1,0,0,0,0,1,1,0
243,527.44,1517,3,0,1,767.0,1,0,0,0,0,0,1,0
244,645.84,2666,31,0,1,740.0,1,0,0,0,0,0,0,0
245,15871.52,762,0,0,1,807.0,0,1,0,1,0,0,1,0
246,645.84,2555,16,0,1,740.0,1,0,0,0,0,0,0,0
247,2884.75,1109,10,0,1,935.0,1,0,0,0,0,0,1,0
248,1786.82,1584,15,69,0,1205.0,1,0,0,0,0,0,1,0
249,1011.82,1126,5,0,1,516.0,1,0,0,0,0,1,1,0
250,1011.82,944,3,0,1,1965.0,1,0,1,0,0,0,1,0
251,1291.68,1712,23,97,0,1351.0,1,0,0,0,0,1,0,0
252,2927.81,991,0,84,0,683.0,0,1,0,0,0,0,1,0
253,742.72,2256,14,89,0,182.0,1,0,0,0,0,0,1,0
254,818.06,2767,5,0,1,893.0,1,0,0,0,0,0,0,0
255,818.06,2815,7,0,1,893.0,1,0,0,0,0,0,0,0
256,2216.31,821,0,74,0,1475.0,0,1,1,0,0,0,1,0
257,4624.21,800,0,0,1,921.0,0,1,0,0,0,0,1,0
258,570.49,2778,2,0,1,1035.0,1,0,0,0,0,0,0,0
259,968.76,1061,8,96,0,683.0,0,0,0,1,0,0,0,0
260,516.67,1016,1,89,0,1890.0,1,0,0,0,1,0,1,0
261,4669.42,2463,0,0,1,919.0,0,1,0,0,0,0,1,0
262,1237.86,1018,7,0,1,2585.0,1,0,0,0,0,1,1,0
263,1420.85,1698,14,96,0,541.0,1,0,0,0,0,0,0,0
264,645.84,2674,32,0,1,740.0,1,0,0,0,0,0,0,0
265,753.48,2182,6,89,0,182.0,1,0,0,0,0,0,1,0
266,785.77,942,16,88,0,449.0,0,0,0,1,0,0,1,0
267,1087.16,1278,4,96,0,1517.0,1,0,1,0,0,0,0,0
268,764.24,1766,18,96,0,576.0,1,0,0,0,0,0,0,0
269,1442.38,587,1,75,0,532.0,0,0,0,0,0,1,1,0
270,1474.67,2204,4,0,1,547.0,1,0,0,0,0,0,1,0
271,1044.11,1020,4,96,0,683.0,0,0,0,1,0,0,0,0
272,1151.75,2988,4,0,1,308.0,1,0,0,0,0,0,0,0
273,818.06,2805,6,0,1,893.0,1,0,0,0,0,0,0,0
274,1194.8,3666,57,89,0,263.0,1,0,0,0,0,0,1,0
275,2055.92,985,5,0,1,1220.0,1,0,1,0,0,0,1,0
276,527.44,1328,5,96,0,1888.0,1,0,1,0,0,0,0,0
277,958.0,2004,3,90,0,1136.0,1,0,0,0,0,0,1,0
278,871.88,1090,4,92,0,157.0,1,0,0,1,0,0,0,1
279,904.18,1605,1,96,0,576.0,1,0,0,0,0,0,0,0
280,527.44,1687,8,96,0,486.0,1,0,0,0,0,0,0,0
281,731.95,1161,3,0,1,2519.0,1,0,1,0,0,0,1,0
282,1302.44,1697,4,0,1,755.0,1,0,0,0,0,0,1,0
283,742.72,1656,7,0,1,623.0,1,0,0,0,0,0,1,0
284,1302.44,1190,12,86,0,329.0,1,0,1,0,0,0,1,0
285,2012.87,2037,26,0,1,998.0,1,0,0,0,0,0,1,0
286,828.83,1599,3,88,0,978.0,1,0,0,0,0,0,1,0
287,1076.4,780,13,74,0,2013.0,1,0,0,1,0,0,1,0
288,5313.11,1430,0,0,1,775.0,0,1,0,0,0,0,1,0
289,731.95,2118,48,83,0,443.0,1,0,0,0,0,0,1,0
290,1733.0,2250,13,80,0,389.0,1,0,0,0,0,0,1,0
291,624.31,1578,4,0,1,673.0,1,0,0,0,0,1,0,0
292,656.6,2135,22,96,0,1653.0,1,0,0,0,0,0,0,0
293,1076.4,1496,14,88,0,811.0,1,0,0,0,0,0,1,0
294,635.08,1228,5,0,1,1948.0,1,0,0,0,0,1,1,0
295,1076.4,909,2,75,0,509.0,1,0,1,0,0,0,1,0
296,1765.3,2619,22,0,1,1503.0,1,0,0,0,0,0,0,0
297,1517.72,1546,32,95,0,2955.0,1,0,0,0,0,1,0,0
298,1280.92,1277,17,94,0,358.0,1,0,0,1,0,0,0,0
299,968.76,1089,7,96,0,683.0,0,0,0,1,0,0,0,0
300,2884.75,3189,22,0,1,1256.0,1,0,0,0,0,0,1,0
301,8220.47,2044,0,85,0,3322.0,0,1,0,0,0,0,1,0
302,968.76,893,15,89,0,353.0,0,0,0,0,0,1,1,0
303,527.44,1890,17,96,0,363.0,1,0,0,0,0,0,0,0
304,624.31,1650,4,0,1,2246.0,1,0,0,0,0,0,1,0
305,559.73,1304,4,0,1,925.0,1,0,0,0,0,0,1,0
306,592.02,1428,5,96,0,1619.0,1,0,1,0,0,0,0,0
307,1194.8,803,7,74,0,759.0,0,0,1,0,0,0,1,0
308,1280.92,2080,3,85,0,773.0,1,0,0,0,0,0,1,0
309,3153.85,3674,18,0,1,463.0,1,0,0,0,0,0,1,0
310,1162.51,1075,3,81,0,1067.0,1,0,0,0,0,1,1,0
311,839.59,1812,17,96,0,399.0,1,0,0,0,0,0,0,0
312,914.94,811,3,90,0,1575.0,0,0,1,0,0,0,1,0
313,1765.3,2606,16,0,1,1380.0,1,0,0,0,0,0,1,0
314,1560.78,2050,2,84,0,1037.0,1,0,0,0,0,0,1,0
315,904.18,1140,9,96,0,672.0,0,0,0,1,0,0,0,0
316,1162.51,2088,6,89,0,182.0,1,0,0,0,0,0,1,0
317,441.32,1303,6,92,0,333.0,1,0,0,1,0,0,0,1
318,1539.25,1152,7,0,1,869.0,1,0,0,0,0,1,1,0
319,645.84,1810,22,96,0,541.0,1,0,0,0,0,0,0,0
320,1054.87,1698,16,96,0,674.0,1,0,0,0,0,0,0,0
321,1248.62,1782,26,0,1,575.0,1,0,0,0,0,0,1,0
322,1001.05,1448,28,85,0,204.0,1,0,0,1,0,0,1,0
323,2685.62,953,0,0,1,2433.0,0,1,0,1,0,0,1,0
324,1162.51,2500,25,89,0,182.0,1,0,0,0,0,0,1,0
325,785.77,2116,39,94,0,619.0,1,0,0,0,0,0,0,0
326,775.01,1232,21,90,0,1086.0,1,0,0,0,0,1,1,0
327,1367.03,936,11,86,0,623.0,1,0,0,0,0,1,1,0
328,1227.1,815,13,74,0,803.0,1,0,0,0,0,1,1,0
329,742.72,1585,3,96,0,1644.0,1,0,0,0,0,0,0,0
330,839.59,1405,7,91,0,727.0,1,0,1,0,0,0,1,0
331,613.55,1773,46,80,0,389.0,1,0,0,0,0,0,1,0
332,1270.15,756,5,0,1,1687.0,1,0,1,0,0,0,1,0
333,1485.43,1818,3,0,1,1239.0,1,0,0,0,0,0,1,0
334,1237.86,872,7,88,0,207.0,0,0,0,1,0,0,1,0
335,764.24,1014,3,88,0,2282.0,1,0,1,0,0,0,1,0
336,1054.87,872,7,89,0,410.0,0,0,0,0,0,1,1,0
337,893.41,1691,5,96,0,906.0,1,0,0,0,0,0,0,0
338,1237.86,683,1,75,0,1401.0,1,0,0,0,1,0,1,0
339,1011.82,2095,1,0,1,683.0,1,0,0,0,0,0,1,0
340,1108.69,1937,16,96,0,1653.0,1,0,0,0,0,0,0,0
341,613.55,1385,9,90,0,497.0,1,0,0,1,0,0,1,0
342,1453.14,920,0,0,1,917.0,1,0,1,0,0,0,1,0
343,1679.18,1638,4,0,1,1558.0,1,0,0,0,0,0,1,0
344,602.78,1607,31,96,0,2788.0,1,0,0,0,0,1,0,0
345,861.12,1311,2,94,0,1047.0,1,0,0,1,0,0,0,0
346,914.94,2544,15,0,1,740.0,1,0,0,0,0,0,0,0
347,581.26,1351,7,96,0,1482.0,1,0,1,0,0,0,0,0
349,1582.31,2442,16,89,0,182.0,1,0,0,0,0,0,1,0
350,968.76,1416,19,94,0,358.0,1,0,0,1,0,0,0,0
351,839.59,2716,5,96,0,1647.0,1,0,0,0,0,0,0,0
352,1140.98,1880,8,96,0,568.0,1,0,0,0,0,0,0,0
353,1302.44,1092,14,96,0,522.0,0,0,0,1,0,0,0,0
354,796.54,1701,25,91,0,565.0,1,0,0,0,0,0,1,0
355,871.88,1371,19,94,0,1047.0,1,0,0,1,0,0,0,0
357,656.6,1447,9,93,0,717.0,1,0,0,0,0,0,0,1
358,785.77,1354,14,94,0,1047.0,1,0,0,1,0,0,0,0
359,742.72,1698,7,96,0,348.0,1,0,0,0,0,0,0,0
360,1065.64,1538,2,85,0,2413.0,1,0,0,0,0,0,1,0
361,1216.33,1772,13,0,1,2164.0,1,0,0,0,0,0,1,0
362,1334.74,1364,4,0,1,1225.0,1,0,1,0,0,0,1,0
363,1388.56,922,15,90,0,1248.0,0,0,0,1,0,0,1,0
364,1496.2,2780,11,0,1,823.0,1,0,0,0,0,0,0,0
365,1722.24,1178,7,0,1,1972.0,1,0,0,0,0,1,1,0
366,1162.51,1135,11,90,0,1640.0,1,0,1,0,0,0,1,0
367,1700.71,1341,0,0,1,249.0,0,1,0,0,0,0,1,0
368,484.38,1233,4,88,0,1200.0,1,0,1,0,0,0,1,0
369,882.65,1950,8,0,1,1045.0,1,0,1,0,0,0,0,0
370,958.0,1602,10,96,0,363.0,1,0,0,0,0,0,0,0
371,1829.88,836,9,0,1,2751.0,1,0,0,1,0,0,1,0
372,1280.92,1163,19,89,0,1168.0,1,0,0,0,0,1,1,0
373,1744.84,974,0,74,0,1156.0,0,1,0,1,0,0,1,0
374,1506.96,1106,5,96,0,468.0,0,0,0,1,0,0,0,0
375,1151.75,1616,1,96,0,348.0,1,0,0,0,0,0,0,0
376,947.23,1214,13,0,1,1070.0,1,0,0,0,0,0,1,0
377,484.38,2720,10,96,0,784.0,1,0,0,0,0,0,0,0
378,376.74,1959,2,0,1,1396.0,1,0,0,0,0,0,1,0
379,678.13,1740,18,91,0,565.0,1,0,0,0,0,0,1,0
380,1646.89,972,25,55,0,2233.0,1,0,1,0,0,0,1,0
381,667.37,1244,17,92,0,231.0,1,0,0,1,0,0,0,1
382,548.96,2459,18,0,1,696.0,1,0,0,0,0,0,1,0
383,1033.34,1485,3,92,0,612.0,1,0,0,0,0,0,1,0
384,3175.38,1606,3,0,1,2013.0,1,0,0,0,0,0,1,0
385,1065.64,1432,25,96,0,2783.0,1,0,0,0,0,1,0,0
386,764.24,1715,16,96,0,486.0,1,0,0,0,0,0,0,0
387,1119.46,920,2,89,0,1178.0,1,0,0,0,1,0,1,0
388,742.72,2558,5,57,0,435.0,1,0,0,0,0,0,1,0
389,1259.39,1072,8,0,1,891.0,1,0,0,0,0,0,1,0
390,441.32,1473,15,0,1,1480.0,1,0,0,0,0,0,1,0
391,1614.6,886,0,75,0,1288.0,0,1,0,0,0,1,1,0
392,1614.6,1900,0,0,1,2524.0,0,1,0,1,0,0,1,0
393,505.91,1384,16,0,1,850.0,1,0,0,0,0,0,1,0
394,1776.06,3489,11,0,1,636.0,1,0,0,0,0,0,0,0
395,807.3,1592,9,83,0,426.0,1,0,0,0,0,0,1,0
396,1151.75,1456,6,96,0,2076.0,1,0,0,1,0,0,0,0
397,688.9,1532,3,95,0,2325.0,1,0,0,1,0,0,0,0
398,678.13,1962,21,94,0,2524.0,1,0,1,0,0,0,0,0
399,731.95,2226,13,89,0,182.0,1,0,0,0,0,0,1,0
400,1151.75,2963,3,0,1,308.0,1,0,0,0,0,0,0,0
401,1044.11,1197,11,89,0,607.0,1,0,0,1,0,0,1,0
402,936.47,1388,7,77,0,904.0,1,0,0,0,0,0,1,0
403,1054.87,858,8,73,0,904.0,1,0,0,0,0,1,1,0
404,2152.8,664,4,75,0,1193.0,1,0,0,0,1,0,1,0
405,2145.27,1193,0,0,1,3807.0,0,1,0,1,0,0,1,0
406,1313.21,754,8,75,0,731.0,0,0,0,1,0,0,1,0
407,1259.39,1592,11,75,0,633.0,1,0,0,0,0,0,1,0
408,1140.98,726,4,82,0,925.0,0,0,0,0,1,0,1,0
409,1657.66,905,1,75,0,2867.0,1,0,0,0,0,0,1,0
410,2185.09,1602,31,84,0,1094.0,1,0,0,0,0,0,1,0
411,538.2,1078,6,89,0,1704.0,1,0,1,0,0,0,1,0
412,1044.11,2141,5,96,0,568.0,1,0,0,0,0,0,0,0
413,1700.71,1602,5,84,0,1172.0,1,0,0,0,0,0,1,0
414,742.72,2558,7,57,0,435.0,1,0,0,0,0,0,1,0
415,753.48,1609,18,96,0,383.0,1,0,0,0,0,0,0,0
416,570.49,2971,16,0,1,1035.0,1,0,0,0,0,0,0,0
417,1280.92,1029,9,79,0,408.0,1,0,1,0,0,0,1,0
418,1655.5,1631,0,0,1,588.0,0,1,0,0,0,0,1,0
419,559.73,1265,7,86,0,473.0,1,0,1,0,0,0,1,0
420,1388.56,897,3,75,0,509.0,1,0,1,0,0,0,1,0
421,1410.08,954,8,71,0,1309.0,1,0,0,1,0,0,1,0
422,742.72,1601,7,0,1,1396.0,1,0,0,0,0,0,1,0
423,1259.39,993,6,73,0,621.0,1,0,0,0,0,0,1,0
424,3500.45,920,0,0,1,3817.0,0,1,0,0,1,0,1,0
425,1313.21,1638,8,96,0,389.0,1,0,0,1,0,0,0,0
426,2411.14,2496,1,0,1,893.0,1,0,0,0,0,0,0,0
427,1162.51,2411,24,89,0,182.0,1,0,0,0,0,0,1,0
428,990.29,1232,9,72,0,5449.0,1,0,0,0,0,0,1,0
429,1184.04,887,14,86,0,1066.0,1,0,1,0,0,0,1,0
430,1087.16,819,11,80,0,2263.0,1,0,1,0,0,0,1,0
431,2130.2,1230,0,0,1,737.0,0,1,0,1,0,0,1,0
432,1291.68,716,4,75,0,1694.0,0,0,1,0,0,0,1,0
433,1259.39,1096,0,0,1,1596.0,1,0,0,0,0,0,1,0
434,1964.43,1390,0,0,1,1081.0,0,1,0,0,0,0,1,0
435,1151.75,1042,2,89,0,1175.0,1,0,0,1,0,0,1,0
436,753.48,942,3,89,0,353.0,0,0,0,0,0,1,1,0
437,570.49,2829,5,0,1,1035.0,1,0,0,0,0,0,0,0
438,775.01,1400,4,90,0,506.0,1,0,0,1,0,0,1,0
439,1140.98,3135,16,0,1,962.0,1,0,0,0,0,0,0,0
440,1528.49,3166,18,0,1,962.0,1,0,0,0,0,0,0,0
441,850.36,1499,4,96,0,2098.0,1,0,0,1,0,0,0,0
442,635.08,1523,7,96,0,1319.0,1,0,0,1,0,0,0,0
443,764.24,1715,13,96,0,576.0,1,0,0,0,0,0,0,0
444,1011.82,1678,3,96,0,486.0,1,0,0,0,0,0,0,0
445,904.18,1535,4,95,0,3041.0,1,0,0,1,0,0,0,0
446,710.42,1664,5,95,0,905.0,1,0,0,0,0,0,0,0
447,1054.87,1713,16,96,0,541.0,1,0,0,0,0,0,0,0
448,516.67,1843,4,96,0,292.0,1,0,0,0,0,0,0,0
449,1054.87,1567,1,96,0,292.0,1,0,0,0,0,0,0,0
450,538.2,1600,9,96,0,2135.0,1,0,0,1,0,0,0,0
451,1259.39,1687,10,96,0,595.0,1,0,0,0,0,0,0,0
452,828.83,3013,8,0,1,962.0,1,0,0,0,0,0,0,0
453,527.44,1759,14,96,0,486.0,1,0,0,0,0,0,0,0
454,656.6,2952,33,0,1,740.0,1,0,0,0,0,0,0,0
455,527.44,1769,15,96,0,576.0,1,0,0,0,0,0,0,0
456,1140.98,3025,9,0,1,962.0,1,0,0,0,0,0,0,0
457,495.14,2960,3,0,1,308.0,1,0,0,0,0,0,0,0
458,473.62,1757,4,96,0,840.0,1,0,0,0,0,0,0,0
459,796.54,2281,6,0,1,663.0,1,0,0,0,0,0,0,0
460,1420.85,1580,2,96,0,541.0,1,0,0,0,0,0,0,0
461,527.44,3564,36,0,1,962.0,1,0,0,0,0,0,0,0
462,441.32,3107,10,0,1,1035.0,1,0,0,0,0,0,0,0
463,2411.14,3424,31,0,1,995.0,1,0,0,0,0,0,0,0
464,2411.14,3241,18,0,1,995.0,1,0,0,0,0,0,0,0
